seed,network,n_outskirts,osm_inner_km,osm_outer_km,osm_cache_dir,fleet_size,capacity,service_end_time,placement,intensity,base_rate,structural_zero_prob,announce_lead_min,arrival_buffer_min,dispatcher,n_regions,rebalance_interval_min,forecast_lookahead_min,collect_to,scorer_path,scorer_mode,scorer_top_k,scorer_filter_logit_threshold,assignment_rate,n_assigned,n_requests,mean_wall_ms,median_wall_ms,p95_wall_ms,max_wall_ms,total_wall_s,n_active,mean_route_length,total_deployment_min,runtime_s
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9354838709677419,58,62,0.6924872361724416,0.6023124442435801,1.1230042262468485,2.133374917320907,0.042934208642691374,28,1.9333333333333333,76165.28228005933,0.04682433302514255
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.6621621621621622,147,222,4.294985741154534,4.73635399248451,6.79038988891989,7.073250017128885,0.9534868345363066,60,4.9,78440.18513829076,0.9574000830762088
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,rank,5,-2.0,0.5855855855855856,130,222,2.6396327423401647,0.7572914473712444,6.070274364901707,6.252207909710705,0.5859984687995166,60,4.333333333333333,78031.646403648,0.5905374169815332
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.7117117117117117,158,222,3.0194157876099483,1.0284794843755662,8.551619021454826,9.037834010086954,0.6703103048494086,60,5.266666666666667,78405.33216270688,0.6748390001012012
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.4935064935064935,190,385,8.83802726967623,10.19958290271461,13.13244223129004,29.544916935265064,3.402640498825349,60,6.333333333333333,78602.34151781829,3.4076269160723314
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,rank,5,-2.0,0.4077922077922078,157,385,5.245961799806395,7.815541001036763,8.566783415153623,8.906499948352575,2.019695292925462,60,5.233333333333333,78302.95392685589,2.0258623749250546
37,memphis_osm,25,8.0,40.0,data/osm_cache,60,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.4675324675324675,180,385,6.49456859221561,10.188834043219686,11.522808577865362,12.525291065685451,2.50040890800301,60,6.0,78473.18982641777,2.505768291070126
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9354838709677419,58,62,1.559055834678152,1.4463954721577466,2.6020603138022125,2.8208750300109386,0.09666146175004542,27,0.9666666666666667,150496.0948406238,0.1001916250679642
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,rank,5,-2.0,0.9354838709677419,58,62,0.48728772784553226,0.4297919222153723,0.7248496694955965,1.8852909561246634,0.030211839126423,43,0.9666666666666667,150853.69460889557,0.0346551249967888
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9354838709677419,58,62,1.1828433733523613,1.1147080222144723,1.6872788139153272,2.522457973100245,0.0733362891478464,28,0.9666666666666667,150547.17582690745,0.07758358307182789
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9234234234234234,205,222,5.212669471081615,5.408999975770712,9.20466939569451,10.244417004287243,1.1572126225801185,83,3.4166666666666665,154442.26204698344,1.1615174999460578
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,rank,5,-2.0,0.9099099099099099,202,222,1.1435912466851306,0.5792709998786449,5.50737316953018,7.266790955327451,0.253877256764099,120,3.3666666666666667,155467.52357167387,0.2585787910502404
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9234234234234234,205,222,1.728082548717859,1.1351454886607826,6.338704528752713,10.43891697190702,0.3836343258153647,86,3.4166666666666665,154465.54675080028,0.3883331250399351
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.922077922077922,355,385,11.306741697314594,10.743541060946882,20.511725242249664,21.44329098518938,4.353095553466119,120,5.916666666666667,157156.3183825013,4.358333624899387
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,rank,5,-2.0,0.5922077922077922,228,385,3.8315913337585212,0.7087079575285316,8.885166188701987,9.10900009330362,1.4751626634970307,120,3.8,155684.72341307407,1.4805990000022575
37,memphis_osm,25,8.0,40.0,data/osm_cache,120,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.8675324675324675,334,385,3.9875741425127567,1.4775419840589166,20.382766309194267,22.345250006765127,1.5352160448674113,120,5.566666666666666,156942.7063572826,1.5407211249694228
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9354838709677419,58,62,2.350243283510809,2.2005420178174973,3.6174874927382907,3.8388330722227693,0.14571508357767016,27,0.48333333333333334,299259.88193432003,0.15002408297732472
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,rank,5,-2.0,0.9354838709677419,58,62,0.8659919408420401,0.7459790213033557,1.5266666130628432,2.6719170855358243,0.05369150033220649,43,0.48333333333333334,299617.4817025918,0.058146458002738655
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9354838709677419,58,62,2.1923272119414423,2.15449946699664,2.6479026942979544,3.3869579201564193,0.13592428714036942,28,0.48333333333333334,299310.9629206037,0.14070545905269682
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9234234234234234,205,222,5.996178844545104,5.963187548331916,10.700908943545071,14.320624992251396,1.331151703489013,83,1.7083333333333333,303237.3260649757,1.3386427919613197
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,rank,5,-2.0,0.9234234234234234,205,222,1.2943095009488699,0.8936664671637118,5.158493714407085,11.161249945871532,0.28733670921064913,148,1.7083333333333333,305403.31057318446,0.29266750009264797
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9234234234234234,205,222,2.5949498737096652,2.115583047270775,6.744838098529724,10.46587503515184,0.5760788719635457,86,1.7083333333333333,303260.61076879257,0.5815405830508098
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,,rank,3,-2.0,0.9428571428571428,363,385,11.781191760553169,10.930540971457958,20.88199937716126,23.54683296289295,4.53575882781297,129,3.025,306459.5776900268,4.541002749931067
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,rank,5,-2.0,0.9428571428571428,363,385,1.4056147061070645,0.96904207020998,6.319591775536511,11.613332899287343,0.5411616618512198,233,3.025,309928.8666743772,0.5468128750799224
37,memphis_osm,25,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,,/Users/jose/Developer/git/hierarchical_coordination/outputs/learning/scorer.pt,filter,3,-4.0,0.9428571428571428,363,385,2.9835263868890607,2.184250042773783,7.184507814235965,19.685916951857507,1.1486576589522883,137,3.025,306616.78360836924,1.1541299170348793
